tau,R_X_empirica,R_X_teorica
1.9806602200733578,1.6420103354581945,1.6420672162565442
1.9826608869623208,1.7104880819951895,1.7105403708540161
1.984661553851284,1.7722108170845703,1.7722583028295564
1.986662220740247,1.8269347870706587,1.826977277292499
1.9886628876292098,1.8744438776244194,1.8744811994575832
1.9906635545181728,1.9145504672159188,1.9145824680409536
1.9926642214071357,1.9470961680638188,1.9471227161304296
1.994664888296099,1.9719524516357707,1.9719734366040778
1.9966655551850618,1.9890211562295046,1.9890364896272623
1.9986662220740248,1.9982348746300862,1.9982444902240217
2.000666888962988,1.999557220312419,1.9995610743920829
